Date,Open,High,Low,Close,Volume
2002-07-30,40.222016,40.310373,40.104204,40.138565,41300.000000
2002-07-31,40.276019,40.536180,40.276019,40.506725,32600.000000
2002-08-01,40.516502,40.693215,40.506682,40.673580,71400.000000
2002-08-02,40.752146,41.085939,40.693244,40.987766,120300.000000
2002-08-05,41.076154,41.193962,41.002522,41.193962,159300.000000
2002-08-06,40.992679,40.992679,40.757059,40.860142,90100.000000
2002-08-07,40.835597,41.061398,40.791417,40.987766,38100.000000
2002-08-08,40.904304,40.938665,40.786492,40.845398,142600.000000
2002-08-09,40.899442,41.174329,40.899442,41.149788,99600.000000
2002-08-12,41.282321,41.370678,41.208689,41.233234,38100.000000
2002-08-13,41.390284,41.596449,41.262656,41.562088,109300.000000
2002-08-14,41.719170,41.836981,41.409922,41.439373,146100.000000
2002-08-15,41.233198,41.395187,41.110480,41.198837,60500.000000
2002-08-16,41.355915,41.365731,40.874860,40.928856,55800.000000
2002-08-19,40.992700,40.992700,40.806166,40.968155,41600.000000
2002-08-20,41.135044,41.346119,41.085954,41.346119,56900.000000
2002-08-21,41.125234,41.252862,41.085963,41.243042,37900.000000
2002-08-22,41.135027,41.135027,40.987764,41.022125,43600.000000
2002-08-23,41.095739,41.233182,41.066288,41.208637,26500.000000
2002-08-26,41.193945,41.331388,41.169404,41.228306,27800.000000
2002-08-27,41.110523,41.198881,41.022166,41.105614,38800.000000
2002-08-28,41.277402,41.316673,41.233225,41.257771,40200.000000
2002-08-29,41.513046,41.522862,41.395238,41.449234,101500.000000
2002-08-30,41.517944,41.547395,41.380500,41.527760,28900.000000
2002-09-03,41.911930,42.163137,41.867602,41.980892,110700.000000
2002-09-04,41.946407,42.089246,41.907002,41.966106,77300.000000
2002-09-05,42.163151,42.187780,41.961203,42.133598,57900.000000
2002-09-06,41.911955,41.990766,41.788815,41.808517,32200.000000
2002-09-09,41.838066,41.941503,41.744478,41.749405,88800.000000
2002-09-10,41.724749,41.971029,41.700123,41.897144,21400.000000
2002-09-11,41.675518,41.744476,41.616410,41.744476,77500.000000
2002-09-12,41.769122,41.980923,41.769122,41.961220,39900.000000
2002-09-13,42.054785,42.187778,42.010456,42.158222,125900.000000
2002-09-16,42.217325,42.320762,42.172997,42.172997,108700.000000
2002-09-17,42.064667,42.340500,42.064667,42.310947,30400.000000
