Date,Open,High,Low,Close,Volume
2002-07-30,35.655982,35.721407,35.555664,35.555664,6100.000000
2002-07-31,35.743182,36.113919,35.721376,35.996155,29400.000000
2002-08-01,36.000562,36.209916,36.000562,36.201195,25000.000000
2002-08-02,36.270964,36.680951,36.148836,36.571911,52800.000000
2002-08-05,36.654775,36.829239,36.571904,36.733284,61100.000000
2002-08-06,36.580634,36.593718,36.297130,36.419254,64900.000000
2002-08-07,36.462866,36.698392,36.358189,36.506481,40300.000000
2002-08-08,36.454144,36.537012,36.358189,36.506481,40900.000000
2002-08-09,36.637330,37.021149,36.637330,37.021149,35900.000000
2002-08-12,37.204344,37.814964,37.134557,37.247959,32100.000000
2002-08-13,37.413699,37.714650,37.234876,37.705925,75400.000000
2002-08-14,38.146407,38.338318,37.836735,37.849819,130000.000000
2002-08-15,37.675397,37.727737,37.444233,37.518379,87100.000000
2002-08-16,37.701537,37.736427,36.994959,37.099636,85000.000000
2002-08-19,37.095289,37.221773,36.946994,37.213051,47300.000000
2002-08-20,37.343914,37.636140,37.335189,37.627415,40800.000000
2002-08-21,37.370055,37.553240,37.348245,37.426754,40000.000000
2002-08-22,37.313356,37.313356,37.099636,37.099636,34400.000000
2002-08-23,37.160717,37.487836,37.160717,37.466030,20100.000000
2002-08-26,37.378815,37.601257,37.365731,37.500942,23900.000000
2002-08-27,37.247946,37.370069,37.160712,37.265392,301800.000000
2002-08-28,37.527096,37.588158,37.439862,37.452950,18100.000000
2002-08-29,37.841109,37.884725,37.662283,37.753876,135700.000000
2002-08-30,37.836730,38.002469,37.705881,37.980663,78100.000000
2002-09-03,38.144108,38.564621,38.109064,38.564621,102100.000000
2002-09-04,38.560194,38.678465,38.476966,38.555813,66300.000000
2002-09-05,38.796753,38.831796,38.275490,38.766090,648400.000000
2002-09-06,38.533934,38.630302,38.196645,38.310535,140000.000000
2002-09-09,38.328055,38.472607,38.222927,38.253590,83800.000000
2002-09-10,38.183500,38.547070,38.109035,38.437561,336000.000000
2002-09-11,38.109042,38.240454,37.999533,38.236073,177700.000000
2002-09-12,38.319284,38.608385,38.314903,38.533920,43400.000000
2002-09-13,38.691615,38.958816,38.625909,38.888729,155100.000000
2002-09-16,39.072724,39.081487,38.941316,38.954456,73000.000000
2002-09-17,38.827393,39.125257,38.704744,39.028889,75400.000000
2002-09-18,39.055215,39.230426,38.993887,39.037693,196600.000000
2002-09-19,39.291717,39.322380,39.098984,39.300480,109900.000000
2002-09-20,39.182242,39.212904,39.011408,39.116539,113500.000000
2002-09-23,39.423166,39.528293,39.322416,39.466969,163200.000000
2002-09-24,39.554530,39.834872,39.515105,39.720982,251900.000000
2002-09-25,39.466954,39.580844,39.099007,39.239178,127200.000000
2002-09-26,39.007030,39.217285,38.814294,39.147202,429000.000000
2002-09-27,39.217248,39.440647,39.195349,39.440647,298200.000000
2002-09-30,39.712237,39.817364,39.458176,39.598347,297800.000000
2002-10-01,39.203955,39.265513,39.045661,39.107220,257500.000000
2002-10-02,39.239114,39.344645,39.063232,39.331451,91000.000000
2002-10-03,39.265486,39.357823,39.045634,39.234707,29900.000000
2002-10-04,38.869778,39.450186,38.869778,39.357849,131000.000000
2002-10-07,39.529303,39.555684,39.335832,39.423775,433800.000000
2002-10-08,39.353448,39.801944,39.291890,39.436993,530900.000000
2002-10-09,39.705200,39.740374,39.551301,39.639244,402900.000000
2002-10-10,39.648077,39.648077,39.256741,39.327095,97100.000000
2002-10-11,39.177568,39.230334,38.720276,38.860981,421800.000000
2002-10-14,38.913763,38.935749,38.724690,38.803837,18300.000000
2002-10-15,38.254172,38.386084,37.880425,37.884823,297100.000000
2002-10-16,38.078317,38.078317,37.766128,37.902435,125200.000000
2002-10-17,37.436345,37.621019,37.405565,37.440742,233400.000000
2002-10-18,37.383592,37.546283,37.058212,37.537491,459100.000000
2002-10-21,37.594619,37.638589,37.154916,37.172504,134900.000000
2002-10-22,37.308825,37.308825,37.031813,37.066990,205000.000000
2002-10-23,37.264848,37.462713,37.014217,37.080173,127800.000000
2002-10-24,37.005428,37.484702,36.970250,37.405556,339600.000000
2002-10-25,37.528645,37.620982,37.440706,37.541836,146100.000000
2002-10-28,37.621014,37.656191,37.462721,37.489105,97800.000000
2002-10-29,37.735339,38.205821,37.713352,37.977177,125000.000000
2002-10-30,37.977179,38.113486,37.845267,37.963985,31900.000000
2002-10-31,37.836454,38.192612,37.823260,38.135452,512700.000000
2002-11-01,38.117356,38.395616,37.653586,37.976017,125100.000000
2002-11-04,37.755178,37.874431,37.653589,37.808178,342500.000000
2002-11-05,37.808186,37.808186,37.582926,37.662430,73800.000000
2002-11-06,37.565246,38.042262,37.503410,37.812588,118500.000000
2002-11-07,38.448606,38.748951,38.360267,38.748951,147900.000000
2002-11-08,39.044897,39.155318,38.846137,39.062565,294700.000000
2002-11-11,39.111134,39.274555,39.044881,39.274555,70000.000000
2002-11-12,39.376154,39.376154,39.031641,39.049309,494300.000000
2002-11-13,39.066998,39.173005,38.850573,39.133251,104700.000000
2002-11-14,38.713656,38.713656,38.320557,38.320557,118000.000000
2002-11-15,38.223334,38.528097,38.099663,38.475094,110700.000000
2002-11-18,38.435333,38.704760,38.408833,38.647343,32200.000000
2002-11-19,38.846137,38.969811,38.651798,38.788719,51800.000000
2002-11-20,38.956551,38.965386,38.342610,38.408863,307400.000000
2002-11-21,38.205704,38.205704,37.923026,38.037865,323200.000000
2002-11-22,38.130610,38.157110,37.931850,38.002522,184800.000000
2002-11-25,37.984846,38.152685,37.896511,37.931843,288200.000000
2002-11-26,38.073182,38.435363,38.051100,38.408863,377800.000000
2002-11-27,38.095292,38.130627,37.525518,37.543186,325600.000000
2002-11-29,37.613827,37.821415,37.604991,37.786083,31700.000000
2002-12-02,37.430691,37.892142,37.337514,37.821148,284900.000000
2002-12-03,38.025212,38.025212,37.767868,37.874355,113800.000000
2002-12-04,38.114014,38.158384,37.958719,38.069645,129000.000000
2002-12-05,37.838890,38.282592,37.830018,38.167229,206400.000000
2002-12-06,38.602053,38.641985,38.051864,38.233780,440500.000000
2002-12-09,38.247128,38.535536,38.233818,38.446796,400300.000000
2002-12-10,38.429026,38.571011,38.380219,38.548824,151600.000000
2002-12-11,38.668602,38.890453,38.584298,38.806149,163800.000000
2002-12-12,38.628684,38.868283,38.628684,38.770668,135800.000000
2002-12-13,38.664198,38.673074,38.393539,38.393539,425800.000000
2002-12-16,38.557699,38.557699,38.087373,38.105122,115700.000000
2002-12-17,38.291479,38.313662,38.016383,38.105122,290600.000000
2002-12-18,38.371338,38.464515,38.269285,38.402397,191000.000000
2002-12-19,38.513329,38.819481,38.446773,38.744053,134400.000000
2002-12-20,38.704115,38.850535,38.668618,38.770668,41900.000000
2002-12-23,38.761781,38.779530,38.269272,38.779530,74200.000000
2002-12-24,39.045760,39.081256,38.974766,38.996952,46600.000000
2002-12-26,39.001397,39.072388,38.925969,39.072388,13500.000000
2002-12-27,39.289813,39.502789,39.170012,39.502789,140200.000000
2002-12-30,39.445113,39.595970,39.325312,39.595970,274900.000000
2002-12-31,39.665527,39.834983,39.384592,39.496075,109400.000000
2003-01-02,39.108112,39.197300,38.443677,38.474892,192100.000000
2003-01-03,38.416902,38.590815,38.274205,38.564060,311200.000000
2003-01-06,38.425846,38.479359,38.265311,38.461521,35600.000000
2003-01-07,38.434747,38.684467,38.425826,38.599739,69800.000000
2003-01-08,38.742447,38.858390,38.697855,38.791500,160100.000000
2003-01-09,38.425843,38.425843,37.913022,38.046803,237500.000000
2003-01-10,38.314342,38.314342,37.957600,38.144890,145200.000000
